mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_gamma,param_learning_rate,param_max_depth,param_min_child_weight,param_n_estimators,param_reg_alpha,param_reg_lambda,param_scale_pos_weight,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
3.1737839221954345,0.05998003795257726,0.026030778884887695,0.00295435973000013,0.9,0.2,0.03,4,7,700,0.2,4.0,1.25,0.7,"{'colsample_bytree': 0.9, 'gamma': 0.2, 'learning_rate': 0.03, 'max_depth': 4, 'min_child_weight': 7, 'n_estimators': 700, 'reg_alpha': 0.2, 'reg_lambda': 4.0, 'scale_pos_weight': 1.25, 'subsample': 0.7}",0.815,0.8325,0.815625,0.825625,0.8143750000000001,0.820625,0.007234898064243894,423
1.3532626628875732,0.023914399550940393,0.016117620468139648,0.0038439203370062023,0.7,0.3,0.05,4,5,300,0.05,2.0,1.0,0.7,"{'colsample_bytree': 0.7, 'gamma': 0.3, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 5, 'n_estimators': 300, 'reg_alpha': 0.05, 'reg_lambda': 2.0, 'scale_pos_weight': 1.0, 'subsample': 0.7}",0.81,0.830625,0.8174999999999999,0.828125,0.816875,0.820625,0.00765465544619741,423
2.2921342849731445,0.05189462918113499,0.01901974678039551,0.002631494308729547,0.9,0.2,0.03,4,5,500,0.05,2.0,1.0,0.8,"{'colsample_bytree': 0.9, 'gamma': 0.2, 'learning_rate': 0.03, 'max_depth': 4, 'min_child_weight': 5, 'n_estimators': 500, 'reg_alpha': 0.05, 'reg_lambda': 2.0, 'scale_pos_weight': 1.0, 'subsample': 0.8}",0.81375,0.830625,0.815,0.826875,0.816875,0.820625,0.0068122132967193575,423
2.359303045272827,0.033732970238528795,0.020264434814453124,0.00047778558347487475,0.7,0.2,0.03,3,5,700,0.1,2.0,1.25,0.8,"{'colsample_bytree': 0.7, 'gamma': 0.2, 'learning_rate': 0.03, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 700, 'reg_alpha': 0.1, 'reg_lambda': 2.0, 'scale_pos_weight': 1.25, 'subsample': 0.8}",0.81,0.829375,0.819375,0.831875,0.8125,0.820625,0.008758924020677416,423
2.4182857036590577,0.06211685036251326,0.02269597053527832,0.003937263860627932,0.9,0.2,0.05,3,5,700,0.05,2.0,1.25,0.8,"{'colsample_bytree': 0.9, 'gamma': 0.2, 'learning_rate': 0.05, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 700, 'reg_alpha': 0.05, 'reg_lambda': 2.0, 'scale_pos_weight': 1.25, 'subsample': 0.8}",0.8087500000000001,0.8318749999999999,0.81875,0.831875,0.811875,0.820625,0.009738775590391194,423
1.81889967918396,0.012205374861819891,0.016643857955932616,0.001536435443135001,0.9,0.3,0.07,3,7,500,0.1,3.0,1.0,0.7,"{'colsample_bytree': 0.9, 'gamma': 0.3, 'learning_rate': 0.07, 'max_depth': 3, 'min_child_weight': 7, 'n_estimators': 500, 'reg_alpha': 0.1, 'reg_lambda': 3.0, 'scale_pos_weight': 1.0, 'subsample': 0.7}",0.813125,0.8325,0.813125,0.829375,0.815,0.820625,0.008505512918102011,423
2.4241411685943604,0.018822011894089972,0.021025657653808594,0.0015502219636775172,0.7,0.3,0.03,3,3,700,0.1,3.0,1.0,0.9,"{'colsample_bytree': 0.7, 'gamma': 0.3, 'learning_rate': 0.03, 'max_depth': 3, 'min_child_weight': 3, 'n_estimators': 700, 'reg_alpha': 0.1, 'reg_lambda': 3.0, 'scale_pos_weight': 1.0, 'subsample': 0.9}",0.8131250000000001,0.8300000000000001,0.81625,0.82875,0.815,0.820625,0.007224091638399945,423
2.550733709335327,0.1367277028776164,0.021022462844848634,0.001096976485757241,0.7,0.2,0.03,3,7,700,0.2,3.0,1.0,0.9,"{'colsample_bytree': 0.7, 'gamma': 0.2, 'learning_rate': 0.03, 'max_depth': 3, 'min_child_weight': 7, 'n_estimators': 700, 'reg_alpha': 0.2, 'reg_lambda': 3.0, 'scale_pos_weight': 1.0, 'subsample': 0.9}",0.809375,0.8325,0.815625,0.830625,0.815,0.820625,0.009211066713470276,423
2.215864086151123,0.030587218192154604,0.018245458602905273,0.000721648811608314,0.9,0.1,0.07,4,7,500,0.2,4.0,1.0,0.8,"{'colsample_bytree': 0.9, 'gamma': 0.1, 'learning_rate': 0.07, 'max_depth': 4, 'min_child_weight': 7, 'n_estimators': 500, 'reg_alpha': 0.2, 'reg_lambda': 4.0, 'scale_pos_weight': 1.0, 'subsample': 0.8}",0.806875,0.83375,0.819375,0.829375,0.81375,0.8206249999999999,0.009866293630335553,455
1.1094621181488038,0.027972436360736094,0.012619781494140624,0.0005884773966916845,0.7,0.3,0.07,3,5,300,0.2,3.0,1.0,0.7,"{'colsample_bytree': 0.7, 'gamma': 0.3, 'learning_rate': 0.07, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 300, 'reg_alpha': 0.2, 'reg_lambda': 3.0, 'scale_pos_weight': 1.0, 'subsample': 0.7}",0.81375,0.8325,0.81625,0.826875,0.81375,0.8206249999999999,0.007664854858377962,455
2.4329269409179686,0.0432002021467176,0.020019674301147462,0.0010955400134643814,0.9,0.1,0.05,3,7,700,0.05,4.0,1.0,0.8,"{'colsample_bytree': 0.9, 'gamma': 0.1, 'learning_rate': 0.05, 'max_depth': 3, 'min_child_weight': 7, 'n_estimators': 700, 'reg_alpha': 0.05, 'reg_lambda': 4.0, 'scale_pos_weight': 1.0, 'subsample': 0.8}",0.809375,0.831875,0.8131250000000001,0.830625,0.818125,0.8206249999999999,0.009117291264405226,455
3.1324124336242676,0.06999601264102129,0.024149036407470702,0.0006131005703969236,0.8,0.3,0.03,4,3,700,0.05,4.0,1.0,0.9,"{'colsample_bytree': 0.8, 'gamma': 0.3, 'learning_rate': 0.03, 'max_depth': 4, 'min_child_weight': 3, 'n_estimators': 700, 'reg_alpha': 0.05, 'reg_lambda': 4.0, 'scale_pos_weight': 1.0, 'subsample': 0.9}",0.8125,0.8356250000000001,0.815,0.824375,0.815625,0.8206249999999999,0.008505512918102021,455
1.785566520690918,0.06259228362142055,0.01732029914855957,0.0018365178874054798,0.8,0.2,0.07,3,3,500,0.2,2.0,1.0,0.7,"{'colsample_bytree': 0.8, 'gamma': 0.2, 'learning_rate': 0.07, 'max_depth': 3, 'min_child_weight': 3, 'n_estimators': 500, 'reg_alpha': 0.2, 'reg_lambda': 2.0, 'scale_pos_weight': 1.0, 'subsample': 0.7}",0.81375,0.835,0.8106249999999999,0.829375,0.8143750000000001,0.8206249999999999,0.009690523721657147,455
2.4121451377868652,0.04716614241695972,0.02187666893005371,0.002390651735522438,0.8,0.2,0.03,3,7,700,0.05,4.0,1.25,0.8,"{'colsample_bytree': 0.8, 'gamma': 0.2, 'learning_rate': 0.03, 'max_depth': 3, 'min_child_weight': 7, 'n_estimators': 700, 'reg_alpha': 0.05, 'reg_lambda': 4.0, 'scale_pos_weight': 1.25, 'subsample': 0.8}",0.809375,0.835,0.815625,0.82875,0.814375,0.8206249999999999,0.009625811654089227,455
2.0982635021209717,0.059380861157523016,0.02022829055786133,0.0009817860852454553,0.7,0.3,0.05,4,7,500,0.2,2.0,1.0,0.9,"{'colsample_bytree': 0.7, 'gamma': 0.3, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 7, 'n_estimators': 500, 'reg_alpha': 0.2, 'reg_lambda': 2.0, 'scale_pos_weight': 1.0, 'subsample': 0.9}",0.809375,0.830625,0.818125,0.829375,0.815625,0.8206249999999999,0.008177713616898051,455
2.9453184604644775,0.03646805367335341,0.023128271102905273,0.00020218812049028055,0.8,0.3,0.03,4,7,700,0.2,2.0,1.0,0.9,"{'colsample_bytree': 0.8, 'gamma': 0.3, 'learning_rate': 0.03, 'max_depth': 4, 'min_child_weight': 7, 'n_estimators': 700, 'reg_alpha': 0.2, 'reg_lambda': 2.0, 'scale_pos_weight': 1.0, 'subsample': 0.9}",0.81,0.8356250000000001,0.8125,0.82875,0.81625,0.8206249999999999,0.009890020222426243,455
2.461802053451538,0.020977020948382795,0.01965179443359375,0.0006632967973646726,0.9,0.3,0.05,3,5,700,0.05,3.0,1.0,0.7,"{'colsample_bytree': 0.9, 'gamma': 0.3, 'learning_rate': 0.05, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 700, 'reg_alpha': 0.05, 'reg_lambda': 3.0, 'scale_pos_weight': 1.0, 'subsample': 0.7}",0.8125,0.83125,0.815,0.8287500000000001,0.815,0.8205000000000002,0.007850159234053838,463
1.5013967990875243,0.025784363524189228,0.014157390594482422,0.0015258696719724662,0.9,0.2,0.07,4,5,300,0.2,4.0,1.25,0.8,"{'colsample_bytree': 0.9, 'gamma': 0.2, 'learning_rate': 0.07, 'max_depth': 4, 'min_child_weight': 5, 'n_estimators': 300, 'reg_alpha': 0.2, 'reg_lambda': 4.0, 'scale_pos_weight': 1.25, 'subsample': 0.8}",0.806875,0.8318749999999999,0.8200000000000001,0.826875,0.816875,0.8205000000000002,0.008591420138719769,463
2.4436635971069336,0.07422396537466794,0.020821762084960938,0.0007481249576684856,0.7,0.3,0.03,3,3,700,0.1,2.0,1.0,0.7,"{'colsample_bytree': 0.7, 'gamma': 0.3, 'learning_rate': 0.03, 'max_depth': 3, 'min_child_weight': 3, 'n_estimators': 700, 'reg_alpha': 0.1, 'reg_lambda': 2.0, 'scale_pos_weight': 1.0, 'subsample': 0.7}",0.81125,0.833125,0.8125,0.826875,0.8187500000000001,0.8205000000000002,0.008398288516120409,463
1.1662979125976562,0.013158080133706927,0.012969160079956054,0.0013332272513577718,0.9,0.1,0.05,3,3,300,0.05,3.0,1.0,0.7,"{'colsample_bytree': 0.9, 'gamma': 0.1, 'learning_rate': 0.05, 'max_depth': 3, 'min_child_weight': 3, 'n_estimators': 300, 'reg_alpha': 0.05, 'reg_lambda': 3.0, 'scale_pos_weight': 1.0, 'subsample': 0.7}",0.815,0.8300000000000001,0.815625,0.826875,0.815,0.8205000000000002,0.006559820881701,463
2.3819589138031008,0.057096493653626935,0.022066068649291993,0.002044962362327946,0.8,0.1,0.03,3,7,700,0.1,3.0,1.0,0.8,"{'colsample_bytree': 0.8, 'gamma': 0.1, 'learning_rate': 0.03, 'max_depth': 3, 'min_child_weight': 7, 'n_estimators': 700, 'reg_alpha': 0.1, 'reg_lambda': 3.0, 'scale_pos_weight': 1.0, 'subsample': 0.8}",0.813125,0.83125,0.813125,0.82875,0.81625,0.8205,0.007879958756237253,467
1.144585084915161,0.03296153014262433,0.013213014602661133,0.0010788650942698164,0.9,0.3,0.07,3,5,300,0.1,3.0,1.0,0.9,"{'colsample_bytree': 0.9, 'gamma': 0.3, 'learning_rate': 0.07, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 300, 'reg_alpha': 0.1, 'reg_lambda': 3.0, 'scale_pos_weight': 1.0, 'subsample': 0.9}",0.81375,0.82875,0.8175,0.82625,0.81625,0.8205,0.005894913061275803,467
2.3168949604034426,0.04743152258252206,0.021723175048828126,0.0022281585256357533,0.7,0.2,0.05,3,3,700,0.05,3.0,1.25,0.9,"{'colsample_bytree': 0.7, 'gamma': 0.2, 'learning_rate': 0.05, 'max_depth': 3, 'min_child_weight': 3, 'n_estimators': 700, 'reg_alpha': 0.05, 'reg_lambda': 3.0, 'scale_pos_weight': 1.25, 'subsample': 0.9}",0.8075,0.834375,0.82125,0.8275,0.811875,0.8205,0.009853616087508175,467
3.1134199619293215,0.032057886501949406,0.029541826248168944,0.005696778577210184,0.8,0.2,0.03,4,7,700,0.2,4.0,1.25,0.9,"{'colsample_bytree': 0.8, 'gamma': 0.2, 'learning_rate': 0.03, 'max_depth': 4, 'min_child_weight': 7, 'n_estimators': 700, 'reg_alpha': 0.2, 'reg_lambda': 4.0, 'scale_pos_weight': 1.25, 'subsample': 0.9}",0.805625,0.833125,0.818125,0.8325,0.813125,0.8205,0.01081376437694108,467
3.0675240039825438,0.05731102287166191,0.023540210723876954,0.0006617230141037359,0.7,0.2,0.03,4,5,700,0.05,3.0,1.0,0.8,"{'colsample_bytree': 0.7, 'gamma': 0.2, 'learning_rate': 0.03, 'max_depth': 4, 'min_child_weight': 5, 'n_estimators': 700, 'reg_alpha': 0.05, 'reg_lambda': 3.0, 'scale_pos_weight': 1.0, 'subsample': 0.8}",0.8118749999999999,0.82875,0.816875,0.835,0.81,0.8205,0.009758009530636862,467
2.385288667678833,0.04210360028874806,0.020849227905273438,0.001964340665416581,0.7,0.2,0.03,3,3,700,0.2,2.0,1.0,0.8,"{'colsample_bytree': 0.7, 'gamma': 0.2, 'learning_rate': 0.03, 'max_depth': 3, 'min_child_weight': 3, 'n_estimators': 700, 'reg_alpha': 0.2, 'reg_lambda': 2.0, 'scale_pos_weight': 1.0, 'subsample': 0.8}",0.8125,0.83375,0.811875,0.8275,0.816875,0.8205,0.008672874379350824,467
1.7680885314941406,0.037543589708596274,0.01902742385864258,0.004372346972317606,0.7,0.1,0.07,3,3,500,0.2,4.0,1.25,0.8,"{'colsample_bytree': 0.7, 'gamma': 0.1, 'learning_rate': 0.07, 'max_depth': 3, 'min_child_weight': 3, 'n_estimators': 500, 'reg_alpha': 0.2, 'reg_lambda': 4.0, 'scale_pos_weight': 1.25, 'subsample': 0.8}",0.8106249999999999,0.8375,0.815,0.828125,0.81125,0.8205,0.010587433588929872,467
3.065349578857422,0.06417981103635297,0.023021745681762695,0.0012656113132870482,0.8,0.3,0.03,4,5,700,0.1,3.0,1.25,0.8,"{'colsample_bytree': 0.8, 'gamma': 0.3, 'learning_rate': 0.03, 'max_depth': 4, 'min_child_weight': 5, 'n_estimators': 700, 'reg_alpha': 0.1, 'reg_lambda': 3.0, 'scale_pos_weight': 1.25, 'subsample': 0.8}",0.808125,0.8300000000000001,0.8206249999999999,0.829375,0.8143750000000001,0.8205,0.008481597726843692,467
2.3979220390319824,0.05352010192580376,0.020224237442016603,0.00039809545135030967,0.9,0.1,0.05,3,7,700,0.2,4.0,1.0,0.9,"{'colsample_bytree': 0.9, 'gamma': 0.1, 'learning_rate': 0.05, 'max_depth': 3, 'min_child_weight': 7, 'n_estimators': 700, 'reg_alpha': 0.2, 'reg_lambda': 4.0, 'scale_pos_weight': 1.0, 'subsample': 0.9}",0.8087500000000001,0.831875,0.81375,0.8300000000000001,0.818125,0.8205,0.009043298623842969,467
1.4722514629364014,0.027340197125049846,0.0150177001953125,0.0020761440881137765,0.8,0.2,0.05,4,3,300,0.2,2.0,1.0,0.9,"{'colsample_bytree': 0.8, 'gamma': 0.2, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 3, 'n_estimators': 300, 'reg_alpha': 0.2, 'reg_lambda': 2.0, 'scale_pos_weight': 1.0, 'subsample': 0.9}",0.815,0.833125,0.8174999999999999,0.82125,0.815625,0.8205,0.006677855194596555,467
1.7503790378570556,0.0186263000737864,0.016290712356567382,0.00022554308868943444,0.9,0.2,0.07,3,7,500,0.1,2.0,1.0,0.9,"{'colsample_bytree': 0.9, 'gamma': 0.2, 'learning_rate': 0.07, 'max_depth': 3, 'min_child_weight': 7, 'n_estimators': 500, 'reg_alpha': 0.1, 'reg_lambda': 2.0, 'scale_pos_weight': 1.0, 'subsample': 0.9}",0.810625,0.8325,0.815625,0.8274999999999999,0.8162499999999999,0.8205,0.008152836929560146,467
1.7682079792022705,0.028591558938928074,0.016617441177368165,0.0013940711095437527,0.8,0.3,0.05,3,5,500,0.05,2.0,1.25,0.7,"{'colsample_bytree': 0.8, 'gamma': 0.3, 'learning_rate': 0.05, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 500, 'reg_alpha': 0.05, 'reg_lambda': 2.0, 'scale_pos_weight': 1.25, 'subsample': 0.7}",0.81375,0.8362499999999999,0.81625,0.825625,0.810625,0.8205,0.009332403227465024,467
1.4644296169281006,0.03655180105000497,0.014115238189697265,0.0009735593098861897,0.9,0.2,0.07,4,5,300,0.2,4.0,1.0,0.8,"{'colsample_bytree': 0.9, 'gamma': 0.2, 'learning_rate': 0.07, 'max_depth': 4, 'min_child_weight': 5, 'n_estimators': 300, 'reg_alpha': 0.2, 'reg_lambda': 4.0, 'scale_pos_weight': 1.0, 'subsample': 0.8}",0.808125,0.836875,0.815625,0.8262499999999999,0.815625,0.8205,0.010018732454756938,467
1.126176118850708,0.01570710166387812,0.012210607528686523,0.0004024839782852668,0.8,0.1,0.07,3,5,300,0.2,4.0,1.25,0.9,"{'colsample_bytree': 0.8, 'gamma': 0.1, 'learning_rate': 0.07, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 300, 'reg_alpha': 0.2, 'reg_lambda': 4.0, 'scale_pos_weight': 1.25, 'subsample': 0.9}",0.81125,0.831875,0.815,0.83125,0.813125,0.8205,0.00911214848430382,467
2.257601261138916,0.06950386622713373,0.019292402267456054,0.0018986884409935034,0.9,0.2,0.05,4,5,500,0.1,4.0,1.25,0.9,"{'colsample_bytree': 0.9, 'gamma': 0.2, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 5, 'n_estimators': 500, 'reg_alpha': 0.1, 'reg_lambda': 4.0, 'scale_pos_weight': 1.25, 'subsample': 0.9}",0.805625,0.833125,0.81625,0.831875,0.815625,0.8205,0.010505950694725338,467
2.37765212059021,0.05000716619779497,0.020426225662231446,0.0010200864596170403,0.7,0.2,0.03,3,7,700,0.05,4.0,1.0,0.7,"{'colsample_bytree': 0.7, 'gamma': 0.2, 'learning_rate': 0.03, 'max_depth': 3, 'min_child_weight': 7, 'n_estimators': 700, 'reg_alpha': 0.05, 'reg_lambda': 4.0, 'scale_pos_weight': 1.0, 'subsample': 0.7}",0.811875,0.829375,0.81375,0.82875,0.81875,0.8205,0.007346342627457551,467
1.1501699924468993,0.025044307151305702,0.013317537307739259,0.000685270366276536,0.9,0.3,0.07,3,3,300,0.2,2.0,1.0,0.7,"{'colsample_bytree': 0.9, 'gamma': 0.3, 'learning_rate': 0.07, 'max_depth': 3, 'min_child_weight': 3, 'n_estimators': 300, 'reg_alpha': 0.2, 'reg_lambda': 2.0, 'scale_pos_weight': 1.0, 'subsample': 0.7}",0.815,0.829375,0.8143750000000001,0.829375,0.8143750000000001,0.8205,0.00724999999999997,467
2.3125725269317625,0.03813766297447843,0.02102522850036621,0.0006316581833411202,0.8,0.2,0.07,3,7,700,0.1,2.0,1.0,0.9,"{'colsample_bytree': 0.8, 'gamma': 0.2, 'learning_rate': 0.07, 'max_depth': 3, 'min_child_weight': 7, 'n_estimators': 700, 'reg_alpha': 0.1, 'reg_lambda': 2.0, 'scale_pos_weight': 1.0, 'subsample': 0.9}",0.8075,0.8362499999999999,0.8175,0.8318749999999999,0.809375,0.8205,0.011655202700940016,467
2.160058307647705,0.049732812057786645,0.01832122802734375,0.0007461959221973404,0.7,0.2,0.03,4,7,500,0.2,2.0,1.0,0.7,"{'colsample_bytree': 0.7, 'gamma': 0.2, 'learning_rate': 0.03, 'max_depth': 4, 'min_child_weight': 7, 'n_estimators': 500, 'reg_alpha': 0.2, 'reg_lambda': 2.0, 'scale_pos_weight': 1.0, 'subsample': 0.7}",0.811875,0.830625,0.815,0.8262499999999999,0.81875,0.8205,0.006975403214151832,467
2.2781480312347413,0.12161334131020328,0.01932549476623535,0.0019129926562444085,0.8,0.1,0.03,4,7,500,0.1,3.0,1.0,0.9,"{'colsample_bytree': 0.8, 'gamma': 0.1, 'learning_rate': 0.03, 'max_depth': 4, 'min_child_weight': 7, 'n_estimators': 500, 'reg_alpha': 0.1, 'reg_lambda': 3.0, 'scale_pos_weight': 1.0, 'subsample': 0.9}",0.815625,0.831875,0.8125,0.825625,0.816875,0.8205,0.007163274390947211,467
1.738844347000122,0.035690173778962365,0.016321754455566405,0.00039805455464732883,0.7,0.2,0.07,3,7,500,0.1,3.0,1.0,0.7,"{'colsample_bytree': 0.7, 'gamma': 0.2, 'learning_rate': 0.07, 'max_depth': 3, 'min_child_weight': 7, 'n_estimators': 500, 'reg_alpha': 0.1, 'reg_lambda': 3.0, 'scale_pos_weight': 1.0, 'subsample': 0.7}",0.809375,0.82875,0.815625,0.829375,0.819375,0.8205,0.007689278249614849,467
1.3682785511016846,0.027263965048002,0.014212989807128906,0.00098202533681394,0.7,0.3,0.07,4,3,300,0.2,3.0,1.25,0.9,"{'colsample_bytree': 0.7, 'gamma': 0.3, 'learning_rate': 0.07, 'max_depth': 4, 'min_child_weight': 3, 'n_estimators': 300, 'reg_alpha': 0.2, 'reg_lambda': 3.0, 'scale_pos_weight': 1.25, 'subsample': 0.9}",0.805625,0.8400000000000001,0.815,0.82875,0.813125,0.8205,0.012281846359566648,467
2.411119318008423,0.030103704734400893,0.02135004997253418,0.0010095931008335145,0.7,0.1,0.03,3,5,700,0.05,2.0,1.0,0.7,"{'colsample_bytree': 0.7, 'gamma': 0.1, 'learning_rate': 0.03, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 700, 'reg_alpha': 0.05, 'reg_lambda': 2.0, 'scale_pos_weight': 1.0, 'subsample': 0.7}",0.81,0.8325,0.815,0.8275,0.8175,0.8205,0.008276472678623425,467
3.0473873615264893,0.05372680915877323,0.025048017501831055,0.0023662590075350597,0.8,0.1,0.03,4,7,700,0.1,4.0,1.0,0.8,"{'colsample_bytree': 0.8, 'gamma': 0.1, 'learning_rate': 0.03, 'max_depth': 4, 'min_child_weight': 7, 'n_estimators': 700, 'reg_alpha': 0.1, 'reg_lambda': 4.0, 'scale_pos_weight': 1.0, 'subsample': 0.8}",0.81,0.8287500000000001,0.81625,0.83125,0.81625,0.8205,0.00812403840463597,467
1.405524492263794,0.0400551765208675,0.013614130020141602,0.0019628649815835878,0.9,0.3,0.07,4,7,300,0.1,2.0,1.0,0.8,"{'colsample_bytree': 0.9, 'gamma': 0.3, 'learning_rate': 0.07, 'max_depth': 4, 'min_child_weight': 7, 'n_estimators': 300, 'reg_alpha': 0.1, 'reg_lambda': 2.0, 'scale_pos_weight': 1.0, 'subsample': 0.8}",0.813125,0.835,0.815,0.82375,0.815625,0.8205,0.008114416183558732,467
2.3679415702819826,0.05272297480141443,0.02120041847229004,0.0014717033716940948,0.7,0.1,0.05,3,3,700,0.1,2.0,1.0,0.7,"{'colsample_bytree': 0.7, 'gamma': 0.1, 'learning_rate': 0.05, 'max_depth': 3, 'min_child_weight': 3, 'n_estimators': 700, 'reg_alpha': 0.1, 'reg_lambda': 2.0, 'scale_pos_weight': 1.0, 'subsample': 0.7}",0.81,0.83125,0.81375,0.8318749999999999,0.815625,0.8205,0.009214458746991035,467
3.0429831981658935,0.03751114123855834,0.024063968658447267,0.001302821291844371,0.8,0.2,0.03,4,5,700,0.1,3.0,1.25,0.8,"{'colsample_bytree': 0.8, 'gamma': 0.2, 'learning_rate': 0.03, 'max_depth': 4, 'min_child_weight': 5, 'n_estimators': 700, 'reg_alpha': 0.1, 'reg_lambda': 3.0, 'scale_pos_weight': 1.25, 'subsample': 0.8}",0.808125,0.8300000000000001,0.82375,0.82875,0.8118749999999999,0.8205,0.008904001909254099,467
1.467392921447754,0.015482338830310116,0.01644301414489746,0.002856467116509059,0.8,0.2,0.05,4,3,300,0.05,3.0,1.0,0.8,"{'colsample_bytree': 0.8, 'gamma': 0.2, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 3, 'n_estimators': 300, 'reg_alpha': 0.05, 'reg_lambda': 3.0, 'scale_pos_weight': 1.0, 'subsample': 0.8}",0.811875,0.83375,0.8118749999999999,0.826875,0.818125,0.8205,0.0086095876788613,467
2.074561071395874,0.04634255620478454,0.017867469787597658,0.0004388305864396046,0.7,0.1,0.05,4,7,500,0.1,2.0,1.0,0.9,"{'colsample_bytree': 0.7, 'gamma': 0.1, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 7, 'n_estimators': 500, 'reg_alpha': 0.1, 'reg_lambda': 2.0, 'scale_pos_weight': 1.0, 'subsample': 0.9}",0.81375,0.834375,0.815,0.826875,0.8125,0.8205,0.008636767335062358,467
1.7502881050109864,0.03429500710733571,0.01651310920715332,0.0006297731340144953,0.8,0.3,0.07,3,7,500,0.1,2.0,1.25,0.7,"{'colsample_bytree': 0.8, 'gamma': 0.3, 'learning_rate': 0.07, 'max_depth': 3, 'min_child_weight': 7, 'n_estimators': 500, 'reg_alpha': 0.1, 'reg_lambda': 2.0, 'scale_pos_weight': 1.25, 'subsample': 0.7}",0.80875,0.828125,0.81875,0.833125,0.81375,0.8205,0.008991315254177236,467
2.572020387649536,0.1851098285480955,0.02238574028015137,0.0027824441823402425,0.9,0.1,0.05,3,7,700,0.05,2.0,1.25,0.7,"{'colsample_bytree': 0.9, 'gamma': 0.1, 'learning_rate': 0.05, 'max_depth': 3, 'min_child_weight': 7, 'n_estimators': 700, 'reg_alpha': 0.05, 'reg_lambda': 2.0, 'scale_pos_weight': 1.25, 'subsample': 0.7}",0.8106249999999999,0.8325,0.818125,0.828125,0.813125,0.8205,0.00848159772684371,467
2.4724565505981446,0.052525749904756544,0.020175743103027343,0.0009697745782473538,0.8,0.2,0.03,3,7,700,0.05,3.0,1.25,0.7,"{'colsample_bytree': 0.8, 'gamma': 0.2, 'learning_rate': 0.03, 'max_depth': 3, 'min_child_weight': 7, 'n_estimators': 700, 'reg_alpha': 0.05, 'reg_lambda': 3.0, 'scale_pos_weight': 1.25, 'subsample': 0.7}",0.809375,0.83125,0.815625,0.8325,0.81375,0.8205,0.009514791116992556,467
2.1383617401123045,0.06358667060039917,0.017902517318725587,0.0007697018736416431,0.9,0.2,0.07,4,7,500,0.1,3.0,1.0,0.9,"{'colsample_bytree': 0.9, 'gamma': 0.2, 'learning_rate': 0.07, 'max_depth': 4, 'min_child_weight': 7, 'n_estimators': 500, 'reg_alpha': 0.1, 'reg_lambda': 3.0, 'scale_pos_weight': 1.0, 'subsample': 0.9}",0.81125,0.83,0.8206249999999999,0.831875,0.8087500000000001,0.8205,0.009415744792633216,467
2.201928997039795,0.02947507972067657,0.019424915313720703,0.00267807444325726,0.7,0.3,0.05,4,5,500,0.1,3.0,1.0,0.7,"{'colsample_bytree': 0.7, 'gamma': 0.3, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 5, 'n_estimators': 500, 'reg_alpha': 0.1, 'reg_lambda': 3.0, 'scale_pos_weight': 1.0, 'subsample': 0.7}",0.815,0.8362499999999999,0.81375,0.828125,0.809375,0.8205,0.01005764634494572,467
1.0976380825042724,0.009567302212718431,0.012006425857543945,0.00039791632581980896,0.7,0.3,0.07,3,5,300,0.2,4.0,1.0,0.7,"{'colsample_bytree': 0.7, 'gamma': 0.3, 'learning_rate': 0.07, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 300, 'reg_alpha': 0.2, 'reg_lambda': 4.0, 'scale_pos_weight': 1.0, 'subsample': 0.7}",0.8106249999999999,0.835,0.815,0.825625,0.8162499999999999,0.8205,0.008744641216196376,467
2.52616491317749,0.04377958562111393,0.02175869941711426,0.001220600438641836,0.7,0.1,0.03,3,5,700,0.2,2.0,1.0,0.7,"{'colsample_bytree': 0.7, 'gamma': 0.1, 'learning_rate': 0.03, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 700, 'reg_alpha': 0.2, 'reg_lambda': 2.0, 'scale_pos_weight': 1.0, 'subsample': 0.7}",0.810625,0.8318749999999999,0.815625,0.826875,0.8175,0.8205,0.007749999999999964,467
